C64,is_high_regime,high_regime_days,days_since_last_pm,C33,dslp_x_hour,hour,hour_x_c33,is_special_recipe
C64_7433,0,0.0,17.43280324074074,31.0,174.3280324074074,10,310.0,0
C64_7434,0,0.0,17.434087962962963,31.0,174.34087962962963,10,310.0,0
C64_7435,0,0.0,17.435373842592593,31.0,174.35373842592594,10,310.0,0
C64_7436,0,0.0,17.436625,31.0,174.36624999999998,10,310.0,0
C64_7437,0,0.0,17.43791087962963,31.0,174.3791087962963,10,310.0,0
C64_7439,0,0.0,17.441766203703704,31.0,174.41766203703705,10,310.0,0
C64_7440,0,0.0,17.443050925925927,31.0,174.43050925925928,10,310.0,0
C64_7442,0,0.0,17.445622685185185,31.0,174.45622685185185,10,310.0,0
C64_7456,0,0.0,17.35718865740741,31.0,138.85750925925927,8,248.0,0
C64_7457,0,0.0,17.367505787037036,31.0,138.9400462962963,8,248.0,0
C64_7458,0,0.0,17.36375347222222,31.0,138.91002777777777,8,248.0,0
C64_7459,0,0.0,17.35979398148148,31.0,138.87835185185185,8,248.0,0
C64_746,0,0.0,1.9040474537037038,7.0,39.98499652777778,21,147.0,0
C64_7460,0,0.0,17.358474537037036,31.0,138.8677962962963,8,248.0,0
C64_7461,0,0.0,17.355869212962965,31.0,138.84695370370372,8,248.0,0
C64_7462,0,0.0,17.354556712962964,31.0,138.8364537037037,8,248.0,0
C64_7463,0,0.0,17.353228009259258,31.0,138.82582407407406,8,248.0,0
C64_7464,0,0.0,17.351804398148147,31.0,138.81443518518518,8,248.0,0
C64_7466,0,0.0,17.362434027777777,31.0,138.89947222222222,8,248.0,0
C64_7467,0,0.0,17.365074074074073,31.0,138.92059259259258,8,248.0,0
C64_7468,0,0.0,17.366393518518517,31.0,138.93114814814814,8,248.0,0
C64_7469,0,0.0,17.31807638888889,31.0,121.22653472222223,7,217.0,0
C64_7470,0,0.0,17.334297453703705,31.0,138.67437962962964,8,248.0,0
C64_7471,0,0.0,17.331346064814817,31.0,121.31942245370371,7,217.0,0
C64_7472,0,0.0,17.330026620370372,31.0,121.3101863425926,7,217.0,0
C64_7473,0,0.0,17.328706018518517,31.0,121.30094212962962,7,217.0,0
C64_7475,0,0.0,17.3195,31.0,121.2365,7,217.0,0
C64_7477,0,0.0,17.322140046296294,31.0,121.25498032407405,7,217.0,0
C64_7478,0,0.0,17.324753472222223,31.0,121.27327430555556,7,217.0,0
C64_7479,0,0.0,17.326065972222224,31.0,121.28246180555557,7,217.0,0
C64_7481,0,0.0,17.33266550925926,31.0,121.32865856481483,7,217.0,0
C64_7494,0,0.0,17.254864583333333,31.0,103.5291875,6,186.0,0
C64_7495,0,0.0,17.313803240740743,31.0,121.1966226851852,7,217.0,0
C64_7497,0,0.0,17.30741087962963,31.0,121.1518761574074,7,217.0,0
C64_7498,0,0.0,17.256219907407406,31.0,103.53731944444444,6,186.0,0
C64_7500,0,0.0,17.305744212962964,31.0,121.14020949074074,7,217.0,0
C64_7501,0,0.0,17.30869675925926,31.0,121.16087731481481,7,217.0,0
C64_7502,0,0.0,17.30998148148148,31.0,121.16987037037035,7,217.0,0
C64_7503,0,0.0,17.312517361111112,31.0,121.1876215277778,7,217.0,0
C64_7504,0,0.0,17.31508912037037,31.0,121.20562384259259,7,217.0,0
C64_7505,0,0.0,17.316373842592593,31.0,121.21461689814815,7,217.0,0
C64_7519,0,0.0,17.1874837962963,31.0,68.7499351851852,4,124.0,0
C64_7521,0,0.0,17.200479166666664,31.0,68.80191666666666,4,124.0,0
C64_7522,0,0.0,17.195333333333334,31.0,68.78133333333334,4,124.0,0
C64_7523,0,0.0,17.19404861111111,31.0,68.77619444444444,4,124.0,0
C64_7524,0,0.0,17.19147800925926,31.0,68.76591203703704,4,124.0,0
C64_7526,0,0.0,17.18890740740741,31.0,68.75562962962964,4,124.0,0
C64_7527,0,0.0,17.19276388888889,31.0,68.77105555555556,4,124.0,0
C64_7528,0,0.0,17.19661921296296,31.0,68.78647685185184,4,124.0,0
C64_7529,0,0.0,17.197903935185185,31.0,68.79161574074074,4,124.0,0
C64_7530,0,0.0,17.199189814814815,31.0,68.79675925925926,4,124.0,0
C64_7531,0,0.0,17.16973611111111,31.0,68.67894444444444,4,124.0,0
C64_7533,0,0.0,17.179113425925927,31.0,68.7164537037037,4,124.0,0
C64_7534,0,0.0,17.18043287037037,31.0,68.72173148148148,4,124.0,0
C64_7535,0,0.0,17.186024305555556,31.0,68.74409722222222,4,124.0,0
C64_7536,0,0.0,17.171194444444446,31.0,68.68477777777778,4,124.0,0
C64_7538,0,0.0,17.173833333333334,31.0,68.69533333333334,4,124.0,0
C64_7540,0,0.0,17.181752314814815,31.0,68.72700925925926,4,124.0,0
C64_7566,0,0.0,17.13743402777778,31.0,51.41230208333334,3,93.0,0
C64_7567,0,0.0,17.152266203703704,31.0,51.45679861111111,3,93.0,0
C64_7569,0,0.0,17.145354166666667,31.0,51.436062500000006,3,93.0,0
C64_7570,0,0.0,17.144034722222223,31.0,51.43210416666667,3,93.0,0
C64_7571,0,0.0,17.14271412037037,31.0,51.428142361111114,3,93.0,0
C64_7573,0,0.0,17.14007407407407,31.0,51.420222222222215,3,93.0,0
C64_7577,0,0.0,17.14795949074074,31.0,51.44387847222222,3,93.0,0
C64_7578,0,0.0,17.149278935185183,31.0,51.44783680555555,3,93.0,0
C64_759,0,0.0,1.2351956018518517,5.0,6.175978009259259,5,25.0,0
C64_7593,0,0.0,17.134274305555557,31.0,51.40282291666667,3,93.0,0
C64_7595,0,0.0,17.130417824074076,31.0,51.39125347222223,3,93.0,0
C64_7596,0,0.0,17.129133101851853,31.0,51.38739930555556,3,93.0,0
C64_7597,0,0.0,17.12785300925926,31.0,51.38355902777778,3,93.0,0
C64_7598,0,0.0,17.125276620370368,31.0,51.3758298611111,3,93.0,0
C64_760,0,0.0,1.2444421296296297,6.0,6.222210648148149,5,30.0,0
C64_7600,0,0.0,17.122671296296296,31.0,34.24534259259259,2,62.0,0
C64_7601,0,0.0,17.121418981481483,31.0,34.242837962962966,2,62.0,0
C64_7602,0,0.0,17.12652662037037,31.0,51.37957986111111,3,93.0,0
C64_7603,0,0.0,17.131702546296296,31.0,51.39510763888889,3,93.0,0
C64_761,0,0.0,1.2431226851851853,6.0,6.215613425925927,5,30.0,0
C64_762,0,0.0,1.241798611111111,6.0,6.208993055555555,5,30.0,0
C64_7620,0,0.0,17.110268518518517,31.0,34.22053703703703,2,62.0,0
C64_7621,0,0.0,17.105027777777778,31.0,34.210055555555556,2,62.0,0
C64_7622,0,0.0,17.103702546296294,31.0,34.20740509259259,2,62.0,0
C64_7624,0,0.0,17.107628472222224,31.0,34.21525694444445,2,62.0,0
C64_7627,0,0.0,17.11554861111111,31.0,34.23109722222222,2,62.0,0
C64_763,0,0.0,1.2338761574074073,5.0,6.169380787037037,5,25.0,0
C64_7631,0,0.0,17.03194212962963,30.0,0.0,0,0.0,0
C64_7632,0,0.0,17.02808564814815,30.0,0.0,0,0.0,0
C64_7633,0,0.0,17.026800925925926,30.0,0.0,0,0.0,0
C64_7634,0,0.0,17.025515046296295,30.0,0.0,0,0.0,0
C64_7635,0,0.0,17.024090277777777,30.0,0.0,0,0.0,0
C64_7636,0,0.0,17.030657407407407,30.0,0.0,0,0.0,0
C64_7637,0,0.0,17.033228009259258,30.0,0.0,0,0.0,0
C64_7639,0,0.0,17.03709375,30.0,0.0,0,0.0,0
C64_764,0,0.0,1.2325902777777777,5.0,6.162951388888889,5,25.0,0
C64_7640,0,0.0,17.038369212962966,30.0,0.0,0,0.0,0
C64_765,0,0.0,1.2312708333333333,5.0,6.156354166666667,5,25.0,0
C64_7654,0,0.0,18.317142361111113,32.0,128.2199965277778,7,224.0,0
C64_7655,0,0.0,18.331766203703705,32.0,128.32236342592594,7,224.0,0
C64_7656,0,0.0,18.327806712962964,32.0,128.29464699074074,7,224.0,0
C64_7657,0,0.0,18.32648611111111,32.0,128.28540277777776,7,224.0,0
C64_7659,0,0.0,18.32252546296296,32.0,128.25767824074072,7,224.0,0
C64_766,0,0.0,1.2297766203703704,5.0,6.148883101851852,5,25.0,0
C64_7660,0,0.0,18.319850694444444,32.0,128.2389548611111,7,224.0,0
C64_7661,0,0.0,18.31853125,32.0,128.22971875,7,224.0,0
C64_7662,0,0.0,18.321206018518517,32.0,128.2484421296296,7,224.0,0
C64_7663,0,0.0,18.323844907407405,32.0,128.26691435185182,7,224.0,0
C64_7664,0,0.0,18.32912615740741,32.0,128.30388310185185,7,224.0,0
C64_7665,0,0.0,18.330445601851853,32.0,128.31311921296296,7,224.0,0
C64_7666,0,0.0,18.33343287037037,32.0,146.66746296296296,8,256.0,0
C64_767,0,0.0,1.2365185185185186,6.0,6.182592592592593,5,30.0,0
C64_7677,0,0.0,18.988706018518517,34.0,436.7402384259259,23,782.0,0
C64_7678,0,0.0,18.99252662037037,34.0,436.8281122685185,23,782.0,0
C64_768,0,0.0,1.2378368055555555,6.0,6.189184027777777,5,30.0,0
C64_7680,0,0.0,18.989957175925927,34.0,436.7690150462963,23,782.0,0
C64_7681,0,0.0,18.9938125,34.0,436.8576875,23,782.0,0
C64_7682,0,0.0,18.99509722222222,34.0,436.88723611111106,23,782.0,0
C64_7683,0,0.0,18.99638310185185,34.0,436.91681134259255,23,782.0,0
C64_7684,0,0.0,18.997667824074075,34.0,436.94635995370373,23,782.0,0
C64_7685,0,0.0,18.998952546296298,34.0,436.97590856481486,23,782.0,0
C64_769,0,0.0,1.2391597222222221,6.0,6.195798611111111,5,30.0,0
C64_7699,0,0.0,18.96414699074074,34.0,436.17538078703706,23,782.0,0
C64_7700,0,0.0,18.969288194444445,34.0,436.2936284722222,23,782.0,0
C64_7701,0,0.0,18.962827546296296,34.0,436.1450335648148,23,782.0,0
C64_7702,0,0.0,18.965431712962964,34.0,436.2049293981482,23,782.0,0
C64_7703,0,0.0,18.96671759259259,34.0,436.2345046296296,23,782.0,0
C64_7704,0,0.0,18.96800347222222,34.0,436.2640798611111,23,782.0,0
C64_7705,0,0.0,18.970574074074076,34.0,436.32320370370377,23,782.0,0
C64_7706,0,0.0,18.971858796296296,34.0,436.3527523148148,23,782.0,0
C64_7707,0,0.0,18.973144675925926,34.0,436.3823275462963,23,782.0,0
C64_7708,0,0.0,18.974429398148146,34.0,436.4118761574074,23,782.0,0
C64_7709,0,0.0,18.97571412037037,34.0,436.4414247685185,23,782.0,0
C64_771,0,0.0,1.2460740740740741,6.0,6.230370370370371,5,30.0,0
C64_7710,0,0.0,18.976998842592593,34.0,436.47097337962964,23,782.0,0
C64_7713,0,0.0,18.94893287037037,34.0,416.8765231481482,22,748.0,0
C64_7715,0,0.0,18.94653587962963,34.0,416.8237893518518,22,748.0,0
C64_7717,0,0.0,18.943270833333333,34.0,416.75195833333333,22,748.0,0
C64_7718,0,0.0,18.94410416666667,34.0,416.7702916666667,22,748.0,0
C64_7719,0,0.0,18.944902777777777,34.0,416.7878611111111,22,748.0,0
C64_7720,0,0.0,18.945737268518517,34.0,416.80621990740735,22,748.0,0
C64_7721,0,0.0,18.94733449074074,34.0,416.8413587962963,22,748.0,0
C64_7722,0,0.0,18.949731481481482,34.0,416.8940925925926,22,748.0,0
C64_7723,0,0.0,18.950530092592594,34.0,416.91166203703705,22,748.0,0
C64_7724,0,0.0,18.951328703703705,34.0,416.9292314814815,22,748.0,0
C64_7725,0,0.0,18.95212847222222,34.0,416.94682638888884,22,748.0,0
C64_7726,0,0.0,18.952927083333332,34.0,416.9643958333333,22,748.0,0
C64_7727,0,0.0,18.953725694444444,34.0,416.98196527777776,22,748.0,0
C64_7728,0,0.0,18.954524305555555,34.0,416.9995347222222,22,748.0,0
C64_7729,0,0.0,18.95532638888889,34.0,417.01718055555557,22,748.0,0
C64_7730,0,0.0,18.956131944444444,34.0,417.03490277777775,22,748.0,0
C64_7731,0,0.0,18.956931712962962,34.0,417.0524976851852,22,748.0,0
C64_7733,0,0.0,18.958519675925928,34.0,436.04595254629635,23,782.0,0
C64_7735,0,0.0,18.960916666666666,34.0,436.1010833333333,23,782.0,0
C64_7737,0,0.0,18.91634953703704,34.0,397.2433402777778,21,714.0,0
C64_7738,0,0.0,18.91558564814815,34.0,397.2272986111111,21,714.0,0
C64_7739,0,0.0,18.912355324074074,34.0,397.15946180555557,21,714.0,0
C64_7740,0,0.0,18.901935185185184,33.0,396.9406388888889,21,693.0,0
C64_7741,0,0.0,18.902733796296296,33.0,396.9574097222222,21,693.0,0
C64_7742,0,0.0,18.903532407407408,33.0,396.97418055555556,21,693.0,0
C64_7743,0,0.0,18.904366898148147,33.0,396.9917048611111,21,693.0,0
C64_7744,0,0.0,18.90516550925926,33.0,397.0084756944444,21,693.0,0
C64_7746,0,0.0,18.906762731481482,33.0,397.0420173611111,21,693.0,0
C64_7747,0,0.0,18.907561342592594,33.0,397.05878819444445,21,693.0,0
C64_7748,0,0.0,18.90836111111111,33.0,397.07558333333327,21,693.0,0
C64_7749,0,0.0,18.90915972222222,33.0,397.0923541666666,21,693.0,0
C64_7750,0,0.0,18.909958333333332,33.0,397.10912499999995,21,693.0,0
C64_7752,0,0.0,18.911556712962962,34.0,397.1426909722222,21,714.0,0
C64_7753,0,0.0,18.913153935185186,34.0,397.1762326388889,21,714.0,0
C64_7754,0,0.0,18.913953703703704,34.0,397.1930277777778,21,714.0,0
C64_7755,0,0.0,18.914752314814816,34.0,397.2097986111111,21,714.0,0
C64_7756,0,0.0,18.917149305555554,34.0,416.1772847222222,22,748.0,0
C64_7757,0,0.0,18.917947916666666,34.0,416.19485416666663,22,748.0,0
C64_7758,0,0.0,18.918746527777778,34.0,416.2124236111111,22,748.0,0
C64_7759,0,0.0,18.91957986111111,34.0,416.2307569444444,22,748.0,0
C64_7760,0,0.0,18.920586805555555,34.0,416.2529097222222,22,748.0,0
C64_7761,0,0.0,18.882482638888888,33.0,396.5321354166666,21,693.0,0
C64_7762,0,0.0,18.89929513888889,33.0,396.88519791666664,21,693.0,0
C64_7763,0,0.0,18.88487962962963,33.0,396.58247222222224,21,693.0,0
C64_7764,0,0.0,18.881684027777776,33.0,396.5153645833333,21,693.0,0
C64_7765,0,0.0,18.880850694444444,33.0,396.4978645833333,21,693.0,0
C64_7766,0,0.0,18.88328125,33.0,396.54890625,21,693.0,0
C64_7767,0,0.0,18.88407986111111,33.0,396.56567708333336,21,693.0,0
C64_7768,0,0.0,18.885712962962963,33.0,396.5999722222222,21,693.0,0
C64_7769,0,0.0,18.88651273148148,33.0,396.6167673611111,21,693.0,0
C64_7771,0,0.0,18.888109953703704,33.0,396.6503090277778,21,693.0,0
C64_7773,0,0.0,18.889743055555556,33.0,396.68460416666665,21,693.0,0
C64_7774,0,0.0,18.890506944444446,33.0,396.7006458333334,21,693.0,0
C64_7775,0,0.0,18.891305555555554,33.0,396.7174166666666,21,693.0,0
C64_7776,0,0.0,18.892104166666666,33.0,396.73418749999996,21,693.0,0
C64_7777,0,0.0,18.892903935185185,33.0,396.7509826388889,21,693.0,0
C64_7778,0,0.0,18.893702546296296,33.0,396.76775347222224,21,693.0,0
C64_7780,0,0.0,18.89530787037037,33.0,396.80146527777777,21,693.0,0
C64_7781,0,0.0,18.89614236111111,33.0,396.8189895833333,21,693.0,0
C64_7782,0,0.0,18.89690046296296,33.0,396.83490972222216,21,693.0,0
C64_7783,0,0.0,18.89770601851852,33.0,396.8518263888889,21,693.0,0
C64_7784,0,0.0,18.898539351851852,33.0,396.8693263888889,21,693.0,0
C64_7785,0,0.0,18.900336805555558,33.0,396.9070729166667,21,693.0,0
C64_7787,0,0.0,18.878210648148148,33.0,396.4424236111111,21,693.0,0
C64_7788,0,0.0,18.873416666666667,33.0,377.46833333333336,20,660.0,0
C64_7789,0,0.0,18.86146875,33.0,377.229375,20,660.0,0
C64_7790,0,0.0,18.862232638888887,33.0,377.24465277777773,20,660.0,0
C64_7793,0,0.0,18.864663194444443,33.0,377.2932638888889,20,660.0,0
C64_7794,0,0.0,18.865461805555555,33.0,377.3092361111111,20,660.0,0
C64_7795,0,0.0,18.86626736111111,33.0,377.3253472222222,20,660.0,0
C64_7796,0,0.0,18.867063657407407,33.0,377.34127314814816,20,660.0,0
C64_7798,0,0.0,18.868663194444444,33.0,377.3732638888889,20,660.0,0
C64_7799,0,0.0,18.869430555555557,33.0,377.3886111111111,20,660.0,0
C64_7800,0,0.0,18.870221064814817,33.0,377.40442129629633,20,660.0,0
C64_7801,0,0.0,18.871019675925925,33.0,377.4203935185185,20,660.0,0
C64_7802,0,0.0,18.871818287037037,33.0,377.4363657407407,20,660.0,0
C64_7803,0,0.0,18.87261689814815,33.0,377.452337962963,20,660.0,0
C64_7804,0,0.0,18.87421527777778,33.0,377.4843055555556,20,660.0,0
C64_7807,0,0.0,18.876577546296296,33.0,396.40812847222224,21,693.0,0
C64_7808,0,0.0,18.877412037037036,33.0,396.42565277777777,21,693.0,0
C64_7811,0,0.0,18.80109722222222,33.0,357.22084722222223,19,627.0,0
C64_7812,0,0.0,18.810267361111112,33.0,357.3950798611111,19,627.0,0
C64_7813,0,0.0,18.807707175925923,33.0,357.34643634259254,19,627.0,0
C64_7814,0,0.0,18.80255671296296,33.0,357.24857754629625,19,627.0,0
C64_7816,0,0.0,18.805130787037037,33.0,357.2974849537037,19,627.0,0
C64_7817,0,0.0,18.806416666666667,33.0,357.32191666666665,19,627.0,0
C64_7818,0,0.0,18.80898263888889,33.0,357.3706701388889,19,627.0,0
C64_7819,0,0.0,18.81155324074074,33.0,357.419511574074,19,627.0,0
C64_7820,0,0.0,18.81283912037037,33.0,357.44394328703703,19,627.0,0
C64_7822,0,0.0,18.81540972222222,33.0,357.4927847222222,19,627.0,0
C64_7836,0,0.0,18.40589236111111,32.0,165.65303125,9,288.0,0
C64_7837,0,0.0,18.41245601851852,32.0,165.71210416666668,9,288.0,0
C64_7838,0,0.0,18.407322916666665,32.0,165.66590624999998,9,288.0,0
C64_7839,0,0.0,18.408600694444445,32.0,165.67740625,9,288.0,0
C64_784,0,0.0,1.2165069444444445,5.0,6.082534722222222,5,25.0,0
C64_7841,0,0.0,18.411171296296295,32.0,165.70054166666665,9,288.0,0
C64_7842,0,0.0,18.41374189814815,32.0,165.72367708333334,9,288.0,0
C64_7843,0,0.0,18.41502662037037,32.0,165.73523958333334,9,288.0,0
C64_7845,0,0.0,18.41759722222222,32.0,184.17597222222219,10,320.0,0
C64_7847,0,0.0,18.420167824074074,32.0,184.20167824074073,10,320.0,0
C64_785,0,0.0,1.228074074074074,5.0,6.140370370370371,5,25.0,0
C64_786,0,0.0,1.226789351851852,5.0,6.13394675925926,5,25.0,0
C64_7861,0,0.0,18.37219675925926,32.0,146.97757407407408,8,256.0,0
C64_7863,0,0.0,18.38126273148148,32.0,165.43136458333333,9,288.0,0
C64_7865,0,0.0,18.376130787037038,32.0,165.38517708333333,9,288.0,0
C64_7866,0,0.0,18.373552083333333,32.0,146.98841666666667,8,256.0,0
C64_7867,0,0.0,18.374836805555553,32.0,146.99869444444442,8,256.0,0
C64_7868,0,0.0,18.377415509259258,32.0,165.39673958333333,9,288.0,0
C64_7869,0,0.0,18.378702546296296,32.0,165.40832291666666,9,288.0,0
C64_7870,0,0.0,18.38383333333333,32.0,165.4545,9,288.0,0
C64_7871,0,0.0,18.385119212962962,32.0,165.46607291666666,9,288.0,0
C64_7872,0,0.0,18.386403935185186,32.0,165.47763541666666,9,288.0,0
C64_788,0,0.0,1.221648148148148,5.0,6.10824074074074,5,25.0,0
C64_789,0,0.0,1.220363425925926,5.0,6.10181712962963,5,25.0,0
C64_7899,0,0.0,18.338921296296295,32.0,146.71137037037036,8,256.0,0
C64_790,0,0.0,1.2190775462962964,5.0,6.095387731481482,5,25.0,0
C64_7901,0,0.0,18.347890046296296,32.0,146.78312037037037,8,256.0,0
C64_7903,0,0.0,18.344026620370368,32.0,146.75221296296294,8,256.0,0
C64_7905,0,0.0,18.337636574074075,32.0,146.7010925925926,8,256.0,0
C64_7906,0,0.0,18.336350694444445,32.0,146.69080555555556,8,256.0,0
C64_7908,0,0.0,18.340171296296297,32.0,146.72137037037038,8,256.0,0
C64_7909,0,0.0,18.341457175925925,32.0,146.7316574074074,8,256.0,0
C64_791,0,0.0,1.2152222222222222,5.0,6.076111111111111,5,25.0,0
C64_7910,0,0.0,18.346605324074073,32.0,146.77284259259258,8,256.0,0
C64_792,0,0.0,1.2137974537037037,5.0,6.068987268518518,5,25.0,0
C64_7923,0,0.0,18.27000925925926,32.0,109.62005555555557,6,192.0,0
C64_7924,0,0.0,18.281575231481483,32.0,109.6894513888889,6,192.0,0
C64_7926,0,0.0,18.277725694444445,32.0,109.66635416666668,6,192.0,0
C64_7927,0,0.0,18.276440972222222,32.0,109.65864583333334,6,192.0,0
C64_7928,0,0.0,18.275153935185187,32.0,109.65092361111112,6,192.0,0
C64_7929,0,0.0,18.27129398148148,32.0,109.6277638888889,6,192.0,0
C64_7930,0,0.0,18.268724537037038,32.0,109.61234722222223,6,192.0,0
C64_7932,0,0.0,18.27257986111111,32.0,109.63547916666667,6,192.0,0
C64_7933,0,0.0,18.27386689814815,32.0,109.6432013888889,6,192.0,0
C64_7934,0,0.0,18.27900578703704,32.0,109.67403472222225,6,192.0,0
C64_794,0,0.0,1.22421875,5.0,6.12109375,5,25.0,0
C64_7948,0,0.0,18.249489583333332,32.0,91.24744791666666,5,160.0,0
C64_7949,0,0.0,18.26410416666667,32.0,109.58462500000002,6,192.0,0
C64_795,0,0.0,1.2255046296296297,5.0,6.127523148148148,5,25.0,0
C64_7950,0,0.0,18.26146412037037,32.0,109.56878472222222,6,192.0,0
C64_7951,0,0.0,18.258824074074074,32.0,109.55294444444445,6,192.0,0
C64_7952,0,0.0,18.25750462962963,32.0,109.54502777777778,6,192.0,0
C64_7954,0,0.0,18.25354398148148,32.0,109.52126388888888,6,192.0,0
C64_7955,0,0.0,18.250903935185185,32.0,109.50542361111111,6,192.0,0
C64_7956,0,0.0,18.25222337962963,32.0,109.51334027777779,6,192.0,0
C64_7957,0,0.0,18.256184027777778,32.0,109.53710416666667,6,192.0,0
C64_7958,0,0.0,18.260144675925925,32.0,109.56086805555555,6,192.0,0
C64_7959,0,0.0,18.262784722222225,32.0,109.57670833333336,6,192.0,0
C64_7960,0,0.0,18.265737268518517,32.0,109.5944236111111,6,192.0,0
C64_7981,0,0.0,18.233605324074073,32.0,91.16802662037037,5,160.0,0
C64_7982,0,0.0,18.246427083333334,32.0,91.23213541666667,5,160.0,0
C64_7983,0,0.0,18.24256712962963,32.0,91.21283564814816,5,160.0,0
C64_7984,0,0.0,18.238711805555553,32.0,91.19355902777777,5,160.0,0
C64_7985,0,0.0,18.237391203703705,32.0,91.18695601851853,5,160.0,0
C64_7986,0,0.0,18.23482060185185,32.0,91.17410300925926,5,160.0,0
C64_7987,0,0.0,18.23610648148148,32.0,91.18053240740741,5,160.0,0
C64_7990,0,0.0,18.24385185185185,32.0,91.21925925925925,5,160.0,0
C64_7991,0,0.0,18.24513773148148,32.0,91.2256886574074,5,160.0,0
C64_8006,0,0.0,18.21057175925926,32.0,91.0528587962963,5,160.0,0
C64_8008,0,0.0,18.21953472222222,32.0,91.0976736111111,5,160.0,0
C64_8010,0,0.0,18.215679398148147,32.0,91.07839699074074,5,160.0,0
C64_8011,0,0.0,18.21310763888889,32.0,91.06553819444444,5,160.0,0
C64_8012,0,0.0,18.21182175925926,32.0,91.0591087962963,5,160.0,0
C64_8013,0,0.0,18.21439351851852,32.0,91.0719675925926,5,160.0,0
C64_8014,0,0.0,18.21825,32.0,91.09125,5,160.0,0
C64_8015,0,0.0,18.220819444444444,32.0,91.10409722222222,5,160.0,0
C64_8016,0,0.0,18.22210532407407,32.0,91.11052662037036,5,160.0,0
C64_8018,0,0.0,18.175143518518517,32.0,72.70057407407407,4,128.0,0
C64_8019,0,0.0,18.190947916666666,32.0,72.76379166666666,4,128.0,0
C64_8020,0,0.0,18.185876157407407,32.0,72.74350462962963,4,128.0,0
C64_8022,0,0.0,18.17924189814815,32.0,72.7169675925926,4,128.0,0
C64_8023,0,0.0,18.17660185185185,32.0,72.7064074074074,4,128.0,0
C64_8026,0,0.0,18.181881944444445,32.0,72.72752777777778,4,128.0,0
C64_8028,0,0.0,18.187162037037037,32.0,72.74864814814815,4,128.0,0
C64_8030,0,0.0,18.189800925925926,32.0,72.7592037037037,4,128.0,0
C64_8056,0,0.0,18.164380787037036,32.0,54.49314236111111,3,96.0,0
C64_8057,0,0.0,18.17337152777778,32.0,72.69348611111111,4,128.0,0
C64_8059,0,0.0,18.168230324074074,32.0,72.6729212962963,4,128.0,0
C64_8060,0,0.0,18.166945601851854,32.0,72.66778240740742,4,128.0,0
C64_8061,0,0.0,18.16308912037037,32.0,54.489267361111104,3,96.0,0
C64_8062,0,0.0,18.161804398148146,32.0,54.48541319444443,3,96.0,0
C64_8063,0,0.0,18.160519675925926,32.0,54.48155902777778,3,96.0,0
C64_8064,0,0.0,18.15926851851852,32.0,54.47780555555556,3,96.0,0
C64_8065,0,0.0,18.165663194444445,32.0,54.49698958333333,3,96.0,0
C64_8066,0,0.0,18.169516203703704,32.0,72.67806481481482,4,128.0,0
C64_8067,0,0.0,18.172086805555555,32.0,72.68834722222222,4,128.0,0
C64_8080,0,0.0,19.18944675925926,34.0,76.75778703703703,4,136.0,0
C64_8081,0,0.0,19.20226388888889,34.0,76.80905555555556,4,136.0,0
C64_8082,0,0.0,19.200979166666666,34.0,76.80391666666667,4,136.0,0
C64_8083,0,0.0,19.198408564814816,34.0,76.79363425925926,4,136.0,0
C64_8084,0,0.0,19.197122685185185,34.0,76.78849074074074,4,136.0,0
C64_8085,0,0.0,19.195837962962962,34.0,76.78335185185185,4,136.0,0
C64_8086,0,0.0,19.194552083333335,34.0,76.77820833333334,4,136.0,0
C64_8087,0,0.0,19.190696759259257,34.0,76.76278703703703,4,136.0,0
C64_8091,0,0.0,19.203549768518517,34.0,76.81419907407407,4,136.0,0
C64_8104,0,0.0,19.15919212962963,34.0,57.47757638888889,3,102.0,0
C64_8105,0,0.0,19.174614583333334,34.0,76.69845833333333,4,136.0,0
C64_8106,0,0.0,19.173503472222222,34.0,76.69401388888889,4,136.0,0
C64_8107,0,0.0,19.17221875,34.0,76.688875,4,136.0,0
C64_8109,0,0.0,19.16964814814815,34.0,76.6785925925926,4,136.0,0
C64_8110,0,0.0,19.165791666666667,34.0,57.497375000000005,3,102.0,0
C64_8111,0,0.0,19.164505787037037,34.0,57.49351736111111,3,102.0,0
C64_8112,0,0.0,19.161935185185186,34.0,57.48580555555556,3,102.0,0
C64_8115,0,0.0,19.167077546296298,34.0,76.66831018518519,4,136.0,0
C64_8116,0,0.0,19.168362268518518,34.0,76.67344907407407,4,136.0,0
C64_8130,0,0.0,19.146859953703704,34.0,57.44057986111111,3,102.0,0
C64_8131,0,0.0,19.156100694444447,34.0,57.46830208333334,3,102.0,0
C64_8132,0,0.0,19.154788194444443,34.0,57.46436458333333,3,102.0,0
C64_8133,0,0.0,19.152140046296296,34.0,57.45642013888889,3,102.0,0
C64_8135,0,0.0,19.148180555555555,34.0,57.444541666666666,3,102.0,0
C64_8136,0,0.0,19.14554050925926,34.0,57.436621527777774,3,102.0,0
C64_8138,0,0.0,19.14283101851852,34.0,57.42849305555556,3,102.0,0
C64_8140,0,0.0,19.15345949074074,34.0,57.46037847222222,3,102.0,0
C64_8154,0,0.0,19.126475694444444,34.0,57.37942708333333,3,102.0,0
C64_8156,0,0.0,19.120877314814816,34.0,38.24175462962963,2,68.0,0
C64_8157,0,0.0,19.11955671296296,34.0,38.23911342592592,2,68.0,0
C64_8158,0,0.0,19.118237268518516,34.0,38.23647453703703,2,68.0,0
